,time,temperature,humidity,precipitation,surface_pressure
14279,2023-08-18T23:00,19.4,53,0.0,908.8
14280,2023-08-19T00:00,19.0,52,0.0,908.9
14281,2023-08-19T01:00,19.3,51,0.0,908.9
14282,2023-08-19T02:00,19.3,51,0.0,908.8
14283,2023-08-19T03:00,19.1,50,0.0,908.7
14284,2023-08-19T04:00,18.4,53,0.0,908.3
14285,2023-08-19T05:00,16.4,62,0.0,907.8
14286,2023-08-19T06:00,15.2,68,0.0,907.9
14287,2023-08-19T07:00,16.8,59,0.0,908.4
14288,2023-08-19T08:00,14.4,70,0.0,907.7
14289,2023-08-19T09:00,13.1,77,0.0,907.4
14290,2023-08-19T10:00,14.2,77,0.0,908.5
14291,2023-08-19T11:00,17.6,66,0.0,910.1
14292,2023-08-19T12:00,19.8,57,0.0,911.9
14293,2023-08-19T13:00,21.9,51,0.0,912.3
14294,2023-08-19T14:00,23.7,46,0.0,912.2
14295,2023-08-19T15:00,25.4,41,0.0,911.7
14296,2023-08-19T16:00,26.0,38,0.0,911.1
14297,2023-08-19T17:00,26.1,37,0.1,910.3
14298,2023-08-19T18:00,26.2,36,0.1,909.7
14299,2023-08-19T19:00,25.9,35,0.0,909.4
14300,2023-08-19T20:00,24.9,37,0.0,909.6
14301,2023-08-19T21:00,22.3,41,0.0,909.2
14302,2023-08-19T22:00,21.0,40,0.0,909.4
14303,2023-08-19T23:00,17.7,55,0.0,909.1
14304,2023-08-20T00:00,19.1,46,0.0,910.4
14305,2023-08-20T01:00,16.8,57,0.0,909.7
14306,2023-08-20T02:00,19.0,49,0.0,910.2
14307,2023-08-20T03:00,18.9,50,0.0,909.9
14308,2023-08-20T04:00,15.9,67,0.0,908.8
14309,2023-08-20T05:00,15.2,69,0.0,908.4
14310,2023-08-20T06:00,14.2,76,0.0,908.3
14311,2023-08-20T07:00,15.1,70,0.0,908.4
14312,2023-08-20T08:00,14.3,73,0.0,908.6
14313,2023-08-20T09:00,14.1,76,0.0,908.8
14314,2023-08-20T10:00,14.4,81,0.0,909.8
14315,2023-08-20T11:00,15.7,79,0.0,911.3
14316,2023-08-20T12:00,18.6,64,0.1,912.4
14317,2023-08-20T13:00,19.8,61,0.7,913.5
14318,2023-08-20T14:00,18.8,69,1.4,913.7
14319,2023-08-20T15:00,18.6,73,1.0,913.4
14320,2023-08-20T16:00,17.6,82,0.7,912.5
14321,2023-08-20T17:00,18.6,73,0.3,911.6
14322,2023-08-20T18:00,17.9,73,0.7,910.9
14323,2023-08-20T19:00,18.2,70,0.0,910.7
14324,2023-08-20T20:00,18.1,71,0.0,911.4
14325,2023-08-20T21:00,16.4,83,0.0,910.8
14326,2023-08-20T22:00,15.4,91,0.0,910.6
14327,2023-08-20T23:00,14.7,95,0.0,910.6
14328,2023-08-21T00:00,15.8,91,0.0,911.0
14329,2023-08-21T01:00,14.1,95,0.0,911.0
14330,2023-08-21T02:00,13.6,96,0.0,911.4
14331,2023-08-21T03:00,14.9,92,0.0,911.8
14332,2023-08-21T04:00,14.3,96,0.0,910.6
14333,2023-08-21T05:00,13.8,98,0.0,910.6
14334,2023-08-21T06:00,13.7,98,0.0,910.2
14335,2023-08-21T07:00,13.3,98,0.0,909.6
14336,2023-08-21T08:00,11.8,100,0.0,909.1
14337,2023-08-21T09:00,11.4,100,0.0,908.9
14338,2023-08-21T10:00,12.6,99,0.0,910.0
14339,2023-08-21T11:00,14.4,98,0.0,911.2
14340,2023-08-21T12:00,16.1,88,0.0,912.7
14341,2023-08-21T13:00,18.3,76,0.0,913.3
14342,2023-08-21T14:00,19.9,67,0.0,913.4
14343,2023-08-21T15:00,21.1,60,0.0,913.2
14344,2023-08-21T16:00,22.3,54,0.0,912.3
14345,2023-08-21T17:00,22.9,53,0.0,911.1
14346,2023-08-21T18:00,23.3,52,0.0,910.4
14347,2023-08-21T19:00,23.0,53,0.0,910.5
14348,2023-08-21T20:00,21.8,67,0.2,910.4
14349,2023-08-21T21:00,20.0,65,0.0,909.9
14350,2023-08-21T22:00,17.5,77,0.0,909.4
14351,2023-08-21T23:00,16.1,85,0.0,909.6
14352,2023-08-22T00:00,15.1,85,0.0,909.8
14353,2023-08-22T01:00,14.8,86,0.0,910.4
14354,2023-08-22T02:00,14.5,85,0.0,910.2
14355,2023-08-22T03:00,13.8,87,0.0,910.2
14356,2023-08-22T04:00,13.0,92,0.0,910.0
14357,2023-08-22T05:00,12.2,94,0.0,909.7
14358,2023-08-22T06:00,11.2,96,0.0,909.3
14359,2023-08-22T07:00,10.5,97,0.0,909.1
14360,2023-08-22T08:00,10.5,97,0.0,909.2
14361,2023-08-22T09:00,10.3,97,0.0,909.6
14362,2023-08-22T10:00,11.2,96,0.0,910.6
14363,2023-08-22T11:00,14.8,83,0.0,912.2
14364,2023-08-22T12:00,17.5,74,0.0,914.0
14365,2023-08-22T13:00,20.3,66,0.0,914.6
14366,2023-08-22T14:00,22.4,60,0.0,914.3
14367,2023-08-22T15:00,24.0,53,0.0,913.8
14368,2023-08-22T16:00,25.1,47,0.0,913.1
14369,2023-08-22T17:00,25.9,40,0.0,912.0
14370,2023-08-22T18:00,26.5,35,0.0,911.0
14371,2023-08-22T19:00,26.2,34,0.0,910.5
14372,2023-08-22T20:00,23.9,49,0.0,909.9
14373,2023-08-22T21:00,19.1,55,0.0,908.6
14374,2023-08-22T22:00,17.3,59,0.0,908.7
14375,2023-08-22T23:00,15.8,64,0.0,908.8
14376,2023-08-23T00:00,16.3,60,0.0,908.6
14377,2023-08-23T01:00,15.1,68,0.0,908.3
14378,2023-08-23T02:00,14.6,70,0.0,908.3
14379,2023-08-23T03:00,14.3,71,0.0,908.2
14380,2023-08-23T04:00,13.5,76,0.0,907.7
14381,2023-08-23T05:00,16.6,60,0.0,908.4
14382,2023-08-23T06:00,12.7,78,0.0,907.4
14383,2023-08-23T07:00,11.3,87,0.0,907.1
14384,2023-08-23T08:00,10.7,90,0.0,907.2
14385,2023-08-23T09:00,10.6,90,0.0,907.7
14386,2023-08-23T10:00,11.7,84,0.0,908.9
14387,2023-08-23T11:00,15.8,71,0.0,910.6
14388,2023-08-23T12:00,19.7,59,0.0,912.4
14389,2023-08-23T13:00,23.1,49,0.0,913.4
14390,2023-08-23T14:00,25.7,40,0.0,913.3
14391,2023-08-23T15:00,27.7,30,0.0,912.5
14392,2023-08-23T16:00,28.7,28,0.0,911.6
14393,2023-08-23T17:00,28.7,29,0.0,910.7
14394,2023-08-23T18:00,28.7,28,0.0,910.2
14395,2023-08-23T19:00,28.2,29,0.0,910.0
14396,2023-08-23T20:00,25.6,47,0.0,909.1
14397,2023-08-23T21:00,22.6,46,0.0,908.6
14398,2023-08-23T22:00,20.9,47,0.0,908.5
14399,2023-08-23T23:00,19.3,52,0.0,908.6
14400,2023-08-24T00:00,20.7,41,0.0,908.5
14401,2023-08-24T01:00,18.7,53,0.0,908.4
14402,2023-08-24T02:00,21.1,40,0.0,909.6
14403,2023-08-24T03:00,16.6,60,0.0,908.3
14404,2023-08-24T04:00,16.8,59,0.0,908.2
14405,2023-08-24T05:00,16.1,62,0.0,907.8
14406,2023-08-24T06:00,16.0,61,0.0,907.8
14407,2023-08-24T07:00,14.8,67,0.0,907.3
14408,2023-08-24T08:00,13.1,75,0.0,906.7
14409,2023-08-24T09:00,12.6,77,0.0,906.9
14410,2023-08-24T10:00,14.7,70,0.0,908.1
14411,2023-08-24T11:00,18.9,61,0.0,909.8
14412,2023-08-24T12:00,21.7,55,0.0,911.4
14413,2023-08-24T13:00,24.3,47,0.0,912.3
14414,2023-08-24T14:00,26.6,43,0.0,912.4
14415,2023-08-24T15:00,29.0,34,0.0,911.6
14416,2023-08-24T16:00,29.9,28,0.0,910.6
14417,2023-08-24T17:00,29.5,29,0.0,910.1
14418,2023-08-24T18:00,30.7,26,0.0,909.2
14419,2023-08-24T19:00,29.6,27,0.0,908.9
14420,2023-08-24T20:00,27.1,39,0.0,908.4
14421,2023-08-24T21:00,22.7,47,0.0,907.7
14422,2023-08-24T22:00,21.0,51,0.0,907.9
14423,2023-08-24T23:00,20.6,49,0.0,908.4
14424,2023-08-25T00:00,19.0,59,0.0,907.8
14425,2023-08-25T01:00,19.2,58,0.0,908.4
14426,2023-08-25T02:00,21.3,48,0.0,909.6
14427,2023-08-25T03:00,20.6,50,0.0,909.1
14428,2023-08-25T04:00,18.3,60,0.0,908.2
14429,2023-08-25T05:00,17.0,66,0.0,908.0
14430,2023-08-25T06:00,16.5,69,0.0,907.6
14431,2023-08-25T07:00,15.3,75,0.0,907.1
14432,2023-08-25T08:00,15.2,78,0.0,907.0
14433,2023-08-25T09:00,15.1,75,0.0,907.9
14434,2023-08-25T10:00,15.7,76,0.0,908.4
14435,2023-08-25T11:00,17.8,70,0.0,909.6
14436,2023-08-25T12:00,21.6,62,0.0,911.4
14437,2023-08-25T13:00,23.2,58,0.0,911.7
14438,2023-08-25T14:00,25.7,50,0.0,911.5
14439,2023-08-25T15:00,27.6,44,0.0,910.9
14440,2023-08-25T16:00,27.3,45,0.1,909.8
14441,2023-08-25T17:00,29.7,32,0.0,908.4
14442,2023-08-25T18:00,29.1,29,0.0,907.8
14443,2023-08-25T19:00,28.7,29,0.0,907.8
14444,2023-08-25T20:00,27.2,33,0.0,907.8
14445,2023-08-25T21:00,25.4,37,0.0,908.2
14446,2023-08-25T22:00,23.9,46,0.0,908.7
14447,2023-08-25T23:00,21.6,57,0.0,908.3
14448,2023-08-26T00:00,21.0,44,0.0,907.8
14449,2023-08-26T01:00,18.1,62,0.0,907.9
14450,2023-08-26T02:00,19.2,55,0.0,909.2
14451,2023-08-26T03:00,16.5,67,0.0,908.6
14452,2023-08-26T04:00,15.9,79,0.0,908.0
14453,2023-08-26T05:00,15.0,93,0.0,907.8
14454,2023-08-26T06:00,14.7,95,0.0,907.8
14455,2023-08-26T07:00,14.3,97,0.0,907.8
14456,2023-08-26T08:00,14.2,99,0.0,908.3
14457,2023-08-26T09:00,14.3,98,0.0,908.8
14458,2023-08-26T10:00,15.3,94,0.0,909.5
14459,2023-08-26T11:00,17.2,86,0.0,910.6
14460,2023-08-26T12:00,18.5,81,0.0,911.9
14461,2023-08-26T13:00,20.6,71,0.0,912.3
14462,2023-08-26T14:00,22.7,60,0.0,912.3
14463,2023-08-26T15:00,23.7,57,0.0,911.5
14464,2023-08-26T16:00,24.6,54,0.0,910.6
14465,2023-08-26T17:00,21.3,73,1.9,909.8
14466,2023-08-26T18:00,19.5,78,0.1,910.0
14467,2023-08-26T19:00,19.4,75,0.1,910.4
14468,2023-08-26T20:00,18.4,76,0.0,910.7
14469,2023-08-26T21:00,16.6,79,0.0,910.8
14470,2023-08-26T22:00,15.8,82,0.0,911.0
14471,2023-08-26T23:00,15.5,84,0.0,911.6
14472,2023-08-27T00:00,15.8,79,0.0,912.0
14473,2023-08-27T01:00,15.3,77,0.0,912.6
14474,2023-08-27T02:00,14.8,80,0.2,912.5
14475,2023-08-27T03:00,14.4,85,0.4,912.8
14476,2023-08-27T04:00,14.0,92,0.9,912.7
14477,2023-08-27T05:00,13.8,93,1.0,912.4
14478,2023-08-27T06:00,13.7,92,0.4,912.3
14479,2023-08-27T07:00,13.6,92,0.1,912.0
14480,2023-08-27T08:00,13.5,92,0.0,911.9
14481,2023-08-27T09:00,13.1,92,0.0,912.6
14482,2023-08-27T10:00,13.5,92,0.8,913.4
14483,2023-08-27T11:00,13.6,91,1.7,914.0
14484,2023-08-27T12:00,13.7,88,1.1,914.9
14485,2023-08-27T13:00,14.5,83,1.8,915.4
14486,2023-08-27T14:00,14.8,80,0.2,915.5
14487,2023-08-27T15:00,15.7,75,0.0,915.3
14488,2023-08-27T16:00,15.6,76,0.8,914.4
14489,2023-08-27T17:00,15.4,79,0.5,913.9
14490,2023-08-27T18:00,15.1,81,1.7,913.4
14491,2023-08-27T19:00,14.5,84,0.1,913.3
14492,2023-08-27T20:00,14.2,90,0.8,913.5
14493,2023-08-27T21:00,13.9,90,0.9,913.9
14494,2023-08-27T22:00,13.5,90,0.4,914.1
14495,2023-08-27T23:00,13.4,88,0.2,914.5
14496,2023-08-28T00:00,13.0,89,0.6,914.9
14497,2023-08-28T01:00,12.8,89,0.5,915.2
14498,2023-08-28T02:00,12.7,88,0.0,915.2
14499,2023-08-28T03:00,12.4,90,0.0,915.0
14500,2023-08-28T04:00,11.9,94,0.0,914.3
14501,2023-08-28T05:00,11.4,94,0.0,913.8
14502,2023-08-28T06:00,11.4,91,0.0,913.4
14503,2023-08-28T07:00,11.1,91,0.0,912.9
14504,2023-08-28T08:00,11.1,90,0.0,913.5
14505,2023-08-28T09:00,11.9,87,0.0,914.4
14506,2023-08-28T10:00,12.4,85,0.0,915.2
14507,2023-08-28T11:00,13.3,82,0.0,916.0
14508,2023-08-28T12:00,14.0,80,0.0,916.4
14509,2023-08-28T13:00,14.7,77,0.0,916.9
14510,2023-08-28T14:00,15.3,76,0.0,916.7
14511,2023-08-28T15:00,16.1,74,0.0,916.3
14512,2023-08-28T16:00,16.5,73,0.0,915.6
14513,2023-08-28T17:00,16.5,74,0.0,915.0
14514,2023-08-28T18:00,16.4,75,0.0,914.2
14515,2023-08-28T19:00,16.7,73,0.0,914.6
14516,2023-08-28T20:00,16.5,73,0.0,914.9
14517,2023-08-28T21:00,15.9,76,0.0,915.1
14518,2023-08-28T22:00,15.6,77,0.0,915.2
14519,2023-08-28T23:00,15.3,78,0.0,915.7
14520,2023-08-29T00:00,14.7,80,0.0,916.0
14521,2023-08-29T01:00,14.2,82,0.0,916.0
14522,2023-08-29T02:00,13.8,82,0.0,916.1
14523,2023-08-29T03:00,13.4,84,0.0,916.1
14524,2023-08-29T04:00,13.3,85,0.0,915.9
14525,2023-08-29T05:00,13.3,86,0.0,915.4
14526,2023-08-29T06:00,13.4,86,0.0,915.2
14527,2023-08-29T07:00,13.2,87,0.0,915.0
14528,2023-08-29T08:00,13.4,87,0.0,915.2
14529,2023-08-29T09:00,13.7,87,0.0,915.7
14530,2023-08-29T10:00,14.0,87,0.1,916.5
14531,2023-08-29T11:00,14.8,85,0.0,917.3
14532,2023-08-29T12:00,15.4,85,0.0,917.1
14533,2023-08-29T13:00,16.5,81,0.1,917.5
14534,2023-08-29T14:00,18.1,76,1.0,917.3
14535,2023-08-29T15:00,18.7,77,1.5,916.9
14536,2023-08-29T16:00,18.1,82,0.5,916.0
14537,2023-08-29T17:00,18.4,79,0.1,915.2
14538,2023-08-29T18:00,19.4,74,0.0,914.7
14539,2023-08-29T19:00,19.7,72,0.0,914.8
14540,2023-08-29T20:00,19.2,73,0.0,914.5
14541,2023-08-29T21:00,18.7,74,0.0,914.8
14542,2023-08-29T22:00,18.0,77,0.0,914.8
14543,2023-08-29T23:00,15.1,91,0.0,914.1
14544,2023-08-30T00:00,14.7,93,0.0,914.5
14545,2023-08-30T01:00,14.5,94,0.0,914.3
14546,2023-08-30T02:00,13.9,95,0.0,914.0
14547,2023-08-30T03:00,13.1,96,0.0,913.6
14548,2023-08-30T04:00,12.6,97,0.0,913.1
14549,2023-08-30T05:00,12.1,98,0.0,912.6
14550,2023-08-30T06:00,12.5,97,0.0,912.5
14551,2023-08-30T07:00,12.3,98,0.0,912.5
14552,2023-08-30T08:00,12.1,100,0.0,912.6
14553,2023-08-30T09:00,12.6,100,0.0,912.9
14554,2023-08-30T10:00,13.5,97,0.0,913.8
14555,2023-08-30T11:00,14.8,92,0.0,914.6
14556,2023-08-30T12:00,16.3,88,0.0,915.1
14557,2023-08-30T13:00,17.6,84,0.0,915.5
14558,2023-08-30T14:00,18.7,80,0.0,915.3
14559,2023-08-30T15:00,20.2,72,0.1,914.8
14560,2023-08-30T16:00,22.1,62,0.0,914.0
14561,2023-08-30T17:00,23.2,57,0.0,913.1
14562,2023-08-30T18:00,23.5,55,0.0,912.7
14563,2023-08-30T19:00,23.3,55,0.0,912.4
14564,2023-08-30T20:00,22.3,73,0.0,912.1
14565,2023-08-30T21:00,19.9,69,0.0,911.5
14566,2023-08-30T22:00,18.9,72,0.0,911.6
14567,2023-08-30T23:00,18.5,75,0.0,912.4
14568,2023-08-31T00:00,17.9,77,0.0,912.8
14569,2023-08-31T01:00,17.6,78,0.0,913.3
14570,2023-08-31T02:00,15.3,89,0.0,913.1
14571,2023-08-31T03:00,15.0,86,0.0,913.5
14572,2023-08-31T04:00,14.2,90,0.0,913.2
14573,2023-08-31T05:00,13.5,95,0.0,912.8
14574,2023-08-31T06:00,13.1,97,0.0,912.9
14575,2023-08-31T07:00,12.9,97,0.0,912.9
14576,2023-08-31T08:00,12.6,98,0.0,913.0
14577,2023-08-31T09:00,12.8,99,0.0,913.6
14578,2023-08-31T10:00,13.1,97,0.0,914.7
14579,2023-08-31T11:00,13.8,95,0.0,915.5
14580,2023-08-31T12:00,16.7,84,0.0,916.6
14581,2023-08-31T13:00,19.3,76,0.0,917.5
14582,2023-08-31T14:00,21.6,67,0.0,917.5
14583,2023-08-31T15:00,23.0,58,0.0,916.7
14584,2023-08-31T16:00,24.5,52,0.0,916.0
14585,2023-08-31T17:00,25.0,50,0.0,915.1
14586,2023-08-31T18:00,25.4,49,0.0,914.3
14587,2023-08-31T19:00,24.9,49,0.0,914.2
14588,2023-08-31T20:00,23.7,55,0.0,913.8
14589,2023-08-31T21:00,20.7,64,0.0,912.8
14590,2023-08-31T22:00,21.9,54,0.0,913.6
14591,2023-08-31T23:00,18.2,69,0.0,913.8
14592,2023-09-01T00:00,17.9,64,0.0,914.8
14593,2023-09-01T01:00,17.2,75,0.0,915.0
14594,2023-09-01T02:00,16.1,86,0.0,915.2
14595,2023-09-01T03:00,15.5,90,0.0,915.1
14596,2023-09-01T04:00,15.0,93,0.0,914.4
14597,2023-09-01T05:00,14.5,93,0.0,914.2
14598,2023-09-01T06:00,14.0,94,0.0,913.7
14599,2023-09-01T07:00,13.6,94,0.0,913.5
14600,2023-09-01T08:00,13.4,94,0.0,913.6
14601,2023-09-01T09:00,13.3,95,0.0,914.1
14602,2023-09-01T10:00,14.4,93,0.0,915.2
14603,2023-09-01T11:00,15.9,86,0.0,916.1
14604,2023-09-01T12:00,18.8,74,0.0,917.6
14605,2023-09-01T13:00,21.7,63,0.0,918.0
14606,2023-09-01T14:00,23.6,56,0.0,917.9
14607,2023-09-01T15:00,23.5,56,0.0,917.2
14608,2023-09-01T16:00,24.7,52,0.0,916.3
14609,2023-09-01T17:00,24.6,53,0.0,915.4
14610,2023-09-01T18:00,25.4,49,0.0,915.2
14611,2023-09-01T19:00,25.2,49,0.0,914.8
14612,2023-09-01T20:00,24.1,54,0.0,914.4
14613,2023-09-01T21:00,21.7,61,0.0,913.8
14614,2023-09-01T22:00,20.4,66,0.0,913.5
14615,2023-09-01T23:00,19.6,69,0.0,914.0
14616,2023-09-02T00:00,19.6,72,0.0,914.7
14617,2023-09-02T01:00,19.0,75,0.0,915.1
14618,2023-09-02T02:00,18.1,81,0.0,914.9
14619,2023-09-02T03:00,17.5,86,0.0,914.7
14620,2023-09-02T04:00,17.1,89,0.0,914.4
14621,2023-09-02T05:00,16.7,91,0.0,914.3
14622,2023-09-02T06:00,16.3,93,0.0,913.9
14623,2023-09-02T07:00,15.7,94,0.0,913.5
14624,2023-09-02T08:00,15.4,95,0.0,914.0
14625,2023-09-02T09:00,15.2,94,0.0,914.4
14626,2023-09-02T10:00,15.9,91,0.0,915.4
14627,2023-09-02T11:00,18.0,81,0.0,916.5
14628,2023-09-02T12:00,19.6,78,0.0,916.9
14629,2023-09-02T13:00,21.6,70,0.2,917.3
14630,2023-09-02T14:00,23.7,60,0.0,916.9
14631,2023-09-02T15:00,25.6,54,0.0,916.2
14632,2023-09-02T16:00,26.3,51,0.5,915.2
14633,2023-09-02T17:00,26.8,49,0.2,914.5
14634,2023-09-02T18:00,26.9,48,0.0,913.9
14635,2023-09-02T19:00,26.8,49,0.0,913.5
14636,2023-09-02T20:00,25.6,66,0.0,913.2
14637,2023-09-02T21:00,25.1,55,0.0,913.5
14638,2023-09-02T22:00,20.8,77,0.0,912.7
14639,2023-09-02T23:00,20.1,80,0.0,913.2
14640,2023-09-03T00:00,20.5,76,0.0,913.4
14641,2023-09-03T01:00,19.8,79,0.0,914.2
14642,2023-09-03T02:00,19.3,81,0.0,914.7
14643,2023-09-03T03:00,18.7,84,0.0,914.8
14644,2023-09-03T04:00,18.7,84,0.0,914.5
14645,2023-09-03T05:00,18.4,84,0.0,914.0
14646,2023-09-03T06:00,18.0,85,0.0,914.1
14647,2023-09-03T07:00,17.5,88,0.0,913.9
14648,2023-09-03T08:00,16.6,92,0.0,913.7
14649,2023-09-03T09:00,16.0,95,0.0,913.7
14650,2023-09-03T10:00,16.8,91,0.0,914.5
14651,2023-09-03T11:00,19.5,80,0.0,915.7
14652,2023-09-03T12:00,21.1,76,0.0,917.0
14653,2023-09-03T13:00,23.3,69,0.0,917.1
14654,2023-09-03T14:00,25.4,62,0.0,916.8
14655,2023-09-03T15:00,26.7,56,0.0,916.3
14656,2023-09-03T16:00,27.8,52,0.0,915.5
14657,2023-09-03T17:00,28.6,49,0.0,914.7
14658,2023-09-03T18:00,28.7,48,0.0,914.0
14659,2023-09-03T19:00,28.2,48,0.0,913.5
14660,2023-09-03T20:00,26.9,63,0.0,913.2
14661,2023-09-03T21:00,26.4,52,0.0,913.4
14662,2023-09-03T22:00,22.8,70,0.0,913.1
14663,2023-09-03T23:00,21.8,75,0.0,913.8
14664,2023-09-04T00:00,21.5,78,0.0,913.7
14665,2023-09-04T01:00,20.9,81,0.0,914.1
14666,2023-09-04T02:00,19.7,87,0.0,914.1
14667,2023-09-04T03:00,19.1,90,0.0,914.1
14668,2023-09-04T04:00,18.3,94,0.0,913.5
14669,2023-09-04T05:00,17.7,95,0.0,912.9
14670,2023-09-04T06:00,17.5,94,0.0,912.9
14671,2023-09-04T07:00,17.1,94,0.0,912.8
14672,2023-09-04T08:00,16.7,94,0.0,912.8
14673,2023-09-04T09:00,16.0,96,0.0,913.3
14674,2023-09-04T10:00,17.6,92,0.0,914.6
14675,2023-09-04T11:00,20.4,80,0.0,916.0
14676,2023-09-04T12:00,23.0,72,0.0,916.2
14677,2023-09-04T13:00,25.5,64,0.0,916.7
14678,2023-09-04T14:00,27.7,53,0.0,916.4
14679,2023-09-04T15:00,29.2,46,0.0,915.6
14680,2023-09-04T16:00,29.7,43,0.0,915.0
14681,2023-09-04T17:00,29.6,42,0.0,914.2
14682,2023-09-04T18:00,29.8,42,0.0,913.4
14683,2023-09-04T19:00,29.4,43,0.0,912.9
14684,2023-09-04T20:00,28.1,49,0.0,912.7
14685,2023-09-04T21:00,24.5,62,0.0,912.0
14686,2023-09-04T22:00,23.0,66,0.0,912.3
14687,2023-09-04T23:00,22.3,68,0.0,913.0
14688,2023-09-05T00:00,22.8,62,0.0,913.3
14689,2023-09-05T01:00,23.2,58,0.0,914.0
14690,2023-09-05T02:00,22.7,60,0.0,914.0
14691,2023-09-05T03:00,21.2,69,0.0,913.2
14692,2023-09-05T04:00,23.0,59,0.0,913.6
14693,2023-09-05T05:00,22.4,62,0.0,913.6
14694,2023-09-05T06:00,19.8,76,0.0,913.1
14695,2023-09-05T07:00,20.4,71,0.0,913.7
14696,2023-09-05T08:00,18.4,82,0.0,913.6
14697,2023-09-05T09:00,18.4,82,0.0,914.0
14698,2023-09-05T10:00,19.8,77,0.0,915.2
14699,2023-09-05T11:00,22.3,68,0.0,916.5
14700,2023-09-05T12:00,23.8,65,0.0,917.9
14701,2023-09-05T13:00,25.7,58,0.0,918.7
14702,2023-09-05T14:00,26.9,55,0.0,918.7
14703,2023-09-05T15:00,28.0,54,0.0,918.1
14704,2023-09-05T16:00,28.8,52,0.0,917.4
14705,2023-09-05T17:00,28.8,50,0.0,916.3
14706,2023-09-05T18:00,27.7,51,0.2,915.9
14707,2023-09-05T19:00,26.8,53,0.3,916.0
14708,2023-09-05T20:00,25.3,59,0.0,916.4
14709,2023-09-05T21:00,23.2,72,1.5,916.4
14710,2023-09-05T22:00,22.1,87,4.1,916.6
14711,2023-09-05T23:00,21.4,89,0.5,916.9
14712,2023-09-06T00:00,20.3,92,0.0,917.2
14713,2023-09-06T01:00,20.0,93,0.0,917.8
14714,2023-09-06T02:00,19.3,94,0.0,918.0
14715,2023-09-06T03:00,18.9,92,0.0,918.0
14716,2023-09-06T04:00,18.4,92,0.0,917.7
14717,2023-09-06T05:00,18.1,91,0.0,917.1
14718,2023-09-06T06:00,17.9,89,0.0,917.0
14719,2023-09-06T07:00,17.8,87,0.0,916.7
14720,2023-09-06T08:00,17.4,87,0.0,916.7
14721,2023-09-06T09:00,16.9,90,0.0,917.2
14722,2023-09-06T10:00,17.3,86,0.0,918.0
14723,2023-09-06T11:00,18.1,83,0.0,918.8
14724,2023-09-06T12:00,19.2,78,0.0,920.2
14725,2023-09-06T13:00,21.2,69,0.0,920.7
14726,2023-09-06T14:00,23.1,60,0.0,920.7
14727,2023-09-06T15:00,24.3,55,0.0,920.1
14728,2023-09-06T16:00,24.9,52,0.0,919.3
14729,2023-09-06T17:00,24.6,53,0.0,918.4
14730,2023-09-06T18:00,24.6,52,0.0,917.8
14731,2023-09-06T19:00,24.2,52,0.0,917.7
14732,2023-09-06T20:00,22.2,59,0.0,917.5
14733,2023-09-06T21:00,20.3,65,0.0,917.2
14734,2023-09-06T22:00,18.5,71,0.0,917.7
14735,2023-09-06T23:00,17.2,76,0.0,918.1
14736,2023-09-07T00:00,15.8,80,0.0,918.8
14737,2023-09-07T01:00,15.4,81,0.0,919.2
14738,2023-09-07T02:00,15.0,81,0.0,919.1
14739,2023-09-07T03:00,14.9,81,0.0,918.9
14740,2023-09-07T04:00,14.7,82,0.0,918.4
14741,2023-09-07T05:00,14.3,85,0.0,918.1
14742,2023-09-07T06:00,13.8,88,0.0,917.7
14743,2023-09-07T07:00,13.3,90,0.0,917.6
14744,2023-09-07T08:00,13.0,92,0.0,917.8
14745,2023-09-07T09:00,13.1,91,0.0,918.1
14746,2023-09-07T10:00,14.2,84,0.0,919.0
14747,2023-09-07T11:00,16.1,76,0.0,919.7
14748,2023-09-07T12:00,18.4,71,0.0,920.6
14749,2023-09-07T13:00,20.7,62,0.0,921.0
14750,2023-09-07T14:00,21.8,58,0.0,920.9
14751,2023-09-07T15:00,22.3,56,0.0,920.0
14752,2023-09-07T16:00,23.2,51,0.0,919.3
14753,2023-09-07T17:00,23.6,48,0.0,918.4
14754,2023-09-07T18:00,23.3,47,0.0,917.5
14755,2023-09-07T19:00,23.0,47,0.0,917.1
14756,2023-09-07T20:00,22.1,50,0.0,916.8
14757,2023-09-07T21:00,19.9,56,0.0,916.1
14758,2023-09-07T22:00,18.9,60,0.0,916.1
14759,2023-09-07T23:00,18.1,64,0.0,916.4
14760,2023-09-08T00:00,17.2,71,0.0,916.7
14761,2023-09-08T01:00,16.7,75,0.0,917.0
14762,2023-09-08T02:00,16.1,79,0.0,917.0
14763,2023-09-08T03:00,15.4,85,0.0,916.7
14764,2023-09-08T04:00,14.7,90,0.0,915.8
14765,2023-09-08T05:00,14.3,93,0.0,915.3
14766,2023-09-08T06:00,13.9,94,0.0,915.0
14767,2023-09-08T07:00,13.5,95,0.0,914.9
14768,2023-09-08T08:00,13.3,95,0.0,915.2
14769,2023-09-08T09:00,13.1,96,0.0,915.8
14770,2023-09-08T10:00,14.5,92,0.0,916.8
14771,2023-09-08T11:00,16.1,85,0.0,917.7
14772,2023-09-08T12:00,19.1,71,0.0,918.7
14773,2023-09-08T13:00,21.2,64,0.0,918.8
14774,2023-09-08T14:00,23.2,54,0.0,918.3
14775,2023-09-08T15:00,24.6,48,0.0,917.7
14776,2023-09-08T16:00,25.5,45,0.0,916.7
14777,2023-09-08T17:00,26.2,43,0.0,915.6
